OID_,FID_FMWT19672022Cat_PairwiseClip,Year,SampleDate,SurveyNumber,StationCode,index,StationLat,StationLong,StartLat,StartLong,EndLat,EndLong,SampleTimeStart,DepthBottom,WaterTemperature,BottomTemperature,ConductivityTop,ConductivityBottom,Turbidity,Secchi,MeterStart,MeterEnd,MeterDiff,Volume,TideCode,TowDirectionCode,WeatherCode,Microcystis,WaveCode,Aequorea_spp,American_Shad,Arrow_Goby,Bat_Ray,Bay_Goby,Bay_Pipefish,Big_Skate,Bigscale_Logperch,Black_Crappie,Black_Perch,Bluegill,Broadnose_Sevengill_Shark,Brown_Bullhead,Brown_Smoothhound,California_Grunion,California_Halibut,California_Tonguefish,Chameleon_Goby,Channel_Catfish,Cheekspot_Goby,Chinook_Salmon,Chrysaora_fuscensens,Comb_Jelly,Common_Carp,Crangon_Shrimp,Delta_Smelt,Diamond_Turbot,Dwarf_Perch,English_Sole,Flatfish,Goby__unid_,Golden_Shiner,Goldfish,Green_Sturgeon,Green_Sunfish,Grey_Smoothhound,Hitch,Jacksmelt,Jellyfish,Largemouth_Bass,Leopard_Shark,Lingcod,Lizardfish,Longfin_Smelt,Maeotias,Mississippi_Grass_Shrimp,Mississippi_Silverside,Moon_Jellies,Mud_shrimp,Night_Smelt,Northern_Anchovy,Pacific_Electric_Ray,Pacific_Halibut,Pacific_Herring,Pacific_Lamprey,Pacific_Pompano,Pacific_Sanddab,Pacific_Sardine,Pacific_Staghorn_Sculpin,Pacific_Tomcod,Palaemon_spp_,Pile_Perch,Plainfin_Midshipman,Polyorchis,Prickly_Sculpin,Rainwater_Killifish,Redear_Sunfish,Riffle_Sculpin,River_Lamprey,Rock_Sole,Rubberlip_Seaperch,Sacramento_Blackfish,Sacramento_Perch,Sacramento_Pikeminnow,Sacramento_Sucker,Sand_Sole,Scrippsia_pacifica,Shimofuri_Goby,Shiner_Perch,Shokihaze_Goby,Shrimp__unid_,Siberian_Prawn,Silver_Surfperch,Smelt_Family,Speckled_Sanddab,Spiny_Dogfish,Splittail,Spotfin_Surfperch,Spotted_Bass,Starry_Flounder,Steelhead,Striped_Bass_age_0,Striped_Bass_age_1,Striped_Bass_age_2,Striped_Bass_age_3_,Surf_Smelt,Threadfin_Shad,Threespine_Stickleback,Topsmelt,Tule_Perch,Unid,Wakasagi,Walleye_Surfperch,Warmouth,Western_Mosquitofish,White_Catfish,White_Crappie,White_Croaker,White_Sea_Bass,White_Seaperch,White_Sturgeon,Whitebait_Smelt,Wolf_Eel,Yellowfin_Goby,FID_RiskRegions_DWSC_Update_9292020,Subregion,area_km2,area_hecta,are_mi2,Shape_Leng
690,15905,2010,10/18/2010 0:00:00,4,73,0,38.274329999999999,-121.539370000000005,38.27392,-121.53897,38.27506,-121.54069,10:22,24,17.899999999999999,,108,107,3.9,1.580000000000000,762667,783795,21128,6075.2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Sacramento River,536,53600,207,1.544489643430000
691,15906,2010,10/18/2010 0:00:00,4,717,0,38.170169999999999,-121.631379999999993,38.16817,-121.62953,38.16697,-121.62797,08:19,14,17.399999999999999,,120,140,2.7,1.850000000000000,699137,720999,21862,6286.2,2,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Sacramento River,536,53600,207,1.544489643430000
692,15907,2010,10/18/2010 0:00:00,4,724,0,38.235779999999998,-121.558779999999999,38.23589,-121.55911,38.23714,-121.55858,09:23,18,17.699999999999999,,109,117,4,1.750000000000000,742965,762667,19702,5665.1,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Sacramento River,536,53600,207,1.544489643430000
693,15908,2010,10/18/2010 0:00:00,4,735,0,38.333430000000000,-121.569680000000005,38.33292,-121.57083,38.33414,-121.56869,10:57,24,18.000000000000000,,116,113,3,2.000000000000000,783795,804402,20607,5925.4,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Sacramento River,536,53600,207,1.544489643430000
694,15909,2010,10/18/2010 0:00:00,4,736,0,38.367370000000001,-121.521400000000000,38.36772,-121.52133,38.36964,-121.52203,11:26,21,17.699999999999999,,115,114,3.2,1.740000000000000,804402,823648,19246,5534,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Sacramento River,536,53600,207,1.544489643430000
695,15949,2010,11/8/2010 0:00:00,5,72,0,38.187750000000001,-121.580569999999994,38.18711,-121.58183,38.18844,-121.58011,10:39,14,15.500000000000000,,191,169,4.2,1.380000000000000,133865,155489,21624,6217.8,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Sacramento River,536,53600,207,1.544489643430000
696,15950,2010,11/8/2010 0:00:00,5,73,0,38.274329999999999,-121.539370000000005,38.27653,-121.54228,38.2775,-121.54331,12:11,20,15.699999999999999,,171,145,2.7,1.950000000000000,175193,194421,19228,5528.8,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Sacramento River,536,53600,207,1.544489643430000
697,15952,2010,11/8/2010 0:00:00,5,717,0,38.170169999999999,-121.631379999999993,38.169,-121.63028,38.16739,-121.62892,10:04,13,15.199999999999999,,176,301,4.7,1.450000000000000,113202,133865,20663,5941.5,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Sacramento River,536,53600,207,1.544489643430000
698,15953,2010,11/8/2010 0:00:00,5,724,0,38.235779999999998,-121.558779999999999,38.23553,-121.55911,38.23672,-121.55883,11:07,19,15.500000000000000,,172,140,3.4,1.720000000000000,155489,175193,19704,5665.7,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Sacramento River,536,53600,207,1.544489643430000
699,15954,2010,11/8/2010 0:00:00,5,735,0,38.333430000000000,-121.569680000000005,38.33289,-121.57072,38.33397,-121.56975,12:43,25,15.900000000000000,,174,144,3.9,2.000000000000000,194421,213374,18953,5449.8,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Sacramento River,536,53600,207,1.544489643430000
700,15955,2010,11/8/2010 0:00:00,5,736,0,38.367370000000001,-121.521400000000000,38.36781,-121.52147,38.36936,-121.52172,13:08,23,15.800000000000001,,177,138,5.4,1.870000000000000,213374,233988,20614,5927.4,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Sacramento River,536,53600,207,1.544489643430000
701,16001,2010,11/16/2010 0:00:00,5,712,0,38.190420000000003,-121.640950000000004,38.18856,-121.64372,38.18575,-121.64586,12:26,10,14.199999999999999,,160,175,4,1.670000000000000,98403,118174,19771,5685,4,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Sacramento River,536,53600,207,1.544489643430000
702,16071,2010,12/7/2010 0:00:00,6,72,0,38.187750000000001,-121.580569999999994,,,,,10:01,14,11.199999999999999,,134,135,11.6,0.780000000000000,640203,659241,19038,5474.2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Sacramento River,536,53600,207,1.544489643430000
703,16072,2010,12/7/2010 0:00:00,6,73,0,38.274329999999999,-121.539370000000005,,,,,11:31,20,11.500000000000000,,153,153,14.2,0.630000000000000,682114,704985,22871,6576.4,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Sacramento River,536,53600,207,1.544489643430000
704,16086,2010,12/7/2010 0:00:00,6,712,0,38.190420000000003,-121.640950000000004,38.19031,-121.64103,38.19322,-121.63589,15:16,12,12.100000000000000,,107,108,6.3,0.980000000000000,747717,770202,22485,6465.4,4,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Sacramento River,536,53600,207,1.544489643430000
705,16087,2010,12/7/2010 0:00:00,6,717,0,38.170169999999999,-121.631379999999993,38.16956,-121.63142,38.16872,-121.63011,09:22,15,10.900000000000000,,136,154,9.2,0.720000000000000,619715,640203,20488,5891.1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Sacramento River,536,53600,207,1.544489643430000
706,16088,2010,12/7/2010 0:00:00,6,724,0,38.235779999999998,-121.558779999999999,38.23647,-121.55942,38.23642,-121.55903,10:33,19,11.300000000000001,,147,152,14.8,0.660000000000000,659241,682114,22873,6576.9,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Sacramento River,536,53600,207,1.544489643430000
707,16089,2010,12/7/2010 0:00:00,6,735,0,38.333430000000000,-121.569680000000005,38.33314,-121.57064,38.33372,-121.57028,12:12,20,11.900000000000000,,150,111,11.1,0.700000000000000,704985,726173,21188,6092.4,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Sacramento River,536,53600,207,1.544489643430000
708,16090,2010,12/7/2010 0:00:00,6,736,0,38.367370000000001,-121.521400000000000,38.36819,-121.52147,38.36839,-121.52125,12:38,20,11.699999999999999,,114,112,11.9,0.650000000000000,726173,747717,21544,6194.8,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Sacramento River,536,53600,207,1.544489643430000
709,16173,2011,9/19/2011 0:00:00,3,72,0,38.187750000000001,-121.580569999999994,38.18794,-121.58131,38.18847,-121.57911,12:19,14,21.300000000000001,20.8,148,151,11.5,1.400000000000000,10389,25357,14968,4303.9,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Sacramento River,536,53600,207,1.544489643430000
710,16174,2011,9/19/2011 0:00:00,3,73,0,38.274329999999999,-121.539370000000005,38.27764,-121.54375,38.27772,-121.54372,10:59,23,20.300000000000001,19.8,147,148,16.7,1.260000000000000,980170,995040,14870,4275.7,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Sacramento River,536,53600,207,1.544489643430000
711,16176,2011,9/19/2011 0:00:00,3,712,0,38.190420000000003,-121.640950000000004,38.19072,-121.64008,38.18719,-121.64461,08:39,12,19.399999999999999,19.3,148,149,10.5,1.310000000000000,0,15781,15781,4537.7,4,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Sacramento River,536,53600,207,1.544489643430000
712,16177,2011,9/19/2011 0:00:00,3,717,0,38.170169999999999,-121.631379999999993,38.16703,-121.62814,38.16578,-121.627,12:52,14,21.100000000000001,20.8,150,151,11.4,1.260000000000000,25397,40693,15296,4398.2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Sacramento River,536,53600,207,1.544489643430000
713,16178,2011,9/19/2011 0:00:00,3,724,0,38.235779999999998,-121.558779999999999,38.23722,-121.55864,38.23869,-121.55728,11:51,20,22.300000000000001,20.2,142,143,10.7,1.070000000000000,0,15781,15781,4537.7,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Sacramento River,536,53600,207,1.544489643430000
714,16179,2011,9/19/2011 0:00:00,3,735,0,38.333430000000000,-121.569680000000005,38.33444,-121.56881,38.33428,-121.56797,10:28,25,19.899999999999999,19.8,150,151,21.7,1.080000000000000,964243,980170,15927,4579.7,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Sacramento River,536,53600,207,1.544489643430000
715,16180,2011,9/19/2011 0:00:00,3,736,0,38.367370000000001,-121.521400000000000,38.36497,-121.52089,38.36528,-121.52125,10:02,18,19.600000000000001,19.4,147,149,19.3,1.020000000000000,947659,964243,16584,4768.6,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Sacramento River,536,53600,207,1.544489643430000
716,16264,2011,10/13/2011 0:00:00,4,72,0,38.187750000000001,-121.580569999999994,38.18844,-121.57936,38.18969,-121.57633,12:46,13,17.199999999999999,17.4,111,109,5.9,1.100000000000000,426800,449563,22763,6545.3,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Sacramento River,536,53600,207,1.544489643430000
717,16265,2011,10/13/2011 0:00:00,4,73,0,38.274329999999999,-121.539370000000005,38.27611,-121.54189,38.27106,-121.53486,11:16,27,17.100000000000001,17,118,108,4.5,1.500000000000000,389121,405414,16293,4684.9,2,1,1,1,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Sacramento River,536,53600,207,1.544489643430000
718,16266,2011,10/13/2011 0:00:00,4,712,0,38.190420000000003,-121.640950000000004,38.18864,-121.64403,38.19044,-121.64031,08:43,10,16.500000000000000,16.4,118,114,4.9,1.500000000000000,322500,349051,26551,7634.5,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Sacramento River,536,53600,207,1.544489643430000
719,16267,2011,10/13/2011 0:00:00,4,717,0,38.170169999999999,-121.631379999999993,38.17303,-121.64986,38.17267,-121.64503,13:30,10,17.399999999999999,17.5,116,113,5.4,1.400000000000000,449563,470549,20986,6034.3,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Sacramento River,536,53600,207,1.544489643430000
720,16268,2011,10/13/2011 0:00:00,4,724,0,38.235779999999998,-121.558779999999999,38.23711,-121.55847,38.22897,-121.55611,12:17,19,17.600000000000001,17.4,136,108,7.8,1.500000000000000,405414,426800,21386,6149.4,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Sacramento River,536,53600,207,1.544489643430000
721,16269,2011,10/13/2011 0:00:00,4,735,0,38.333430000000000,-121.569680000000005,38.33331,-121.56992,38.33378,-121.56925,10:43,25,16.899999999999999,17.1,115,108,5.6,1.750000000000000,370800,389121,18321,5268,2,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Sacramento River,536,53600,207,1.544489643430000
722,16270,2011,10/13/2011 0:00:00,4,736,0,38.367370000000001,-121.521400000000000,38.36786,-121.52131,38.36919,-121.52172,10:12,25,16.800000000000001,16.8,120,114,4.6,1.650000000000000,349051,370800,21749,6253.7,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Sacramento River,536,53600,207,1.544489643430000
723,16354,2011,11/18/2011 0:00:00,5,72,0,38.187750000000001,-121.580569999999994,38.18864,-121.57947,38.18706,-121.58211,08:51,13,12.699999999999999,12.7,130,131,4.8,1.770000000000000,18911,39153,20242,5820.4,4,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Sacramento River,536,53600,207,1.544489643430000
